sessionName,sessionIdx,logIdx,DSP,wf_width
jou-cmand1DR-ACC-20210608b,116,152,DSP25b,317
jou-cmand1DR-ACC-20210608b,116,152,DSP25c,342
jou-cmand1DR-ACC-20210608b,116,152,DSP26a,366
jou-cmand1DR-ACC-20210608b,116,152,DSP26b,366
jou-cmand1DR-ACC-20210608b,116,152,DSP27a,195
jou-cmand1DR-ACC-20210608b,116,152,DSP28a,317
jou-cmand1DR-ACC-20210608b,116,152,DSP30a,122
jou-cmand1DR-ACC-20210608b,116,152,DSP02a,366
jou-cmand1DR-ACC-20210608b,116,152,DSP03a,342
jou-cmand1DR-ACC-20210608b,116,152,DSP04a,317
jou-cmand1DR-ACC-20210608b,116,152,DSP06a,342
jou-cmand1DR-ACC-20210608b,116,152,DSP06b,342
jou-cmand1DR-ACC-20210608b,116,152,DSP06c,366
jou-cmand1DR-ACC-20210608b,116,152,DSP07a,342
jou-cmand1DR-ACC-20210608b,116,152,DSP07b,342
jou-cmand1DR-ACC-20210608b,116,152,DSP07c,317
jou-cmand1DR-ACC-20210608b,116,152,DSP08a,366
jou-cmand1DR-ACC-20210608b,116,152,DSP09a,391
jou-cmand1DR-ACC-20210608b,116,152,DSP09b,220
jou-cmand1DR-ACC-20210608b,116,152,DSP09c,317
jou-cmand1DR-ACC-20210608b,116,152,DSP10a,342
jou-cmand1DR-ACC-20210608b,116,152,DSP10b,366
jou-cmand1DR-ACC-20210608b,116,152,DSP11a,415
jou-cmand1DR-ACC-20210608b,116,152,DSP12a,439
jou-cmand1DR-ACC-20210608b,116,152,DSP12b,415
jou-cmand1DR-ACC-20210608b,116,152,DSP12c,171
jou-cmand1DR-ACC-20210608b,116,152,DSP13a,366
jou-cmand1DR-ACC-20210608b,116,152,DSP14a,244
jou-cmand1DR-ACC-20210608b,116,152,DSP20a,220
jou-cmand1DR-ACC-20210608b,116,152,DSP20b,366
jou-cmand1DR-ACC-20210608b,116,152,DSP21a,391
jou-cmand1DR-ACC-20210608b,116,152,DSP22a,146
jou-cmand1DR-ACC-20210608b,116,152,DSP22b,391
jou-cmand1DR-ACC-20210608b,116,152,DSP23a,391
jou-cmand1DR-ACC-20210608b,116,152,DSP24a,342
jou-cmand1DR-ACC-20210608b,116,152,DSP24b,366
jou-cmand1DR-ACC-20210608b,116,152,DSP25a,98
jou-cmand1DR-ACC-20210608b,116,152,DSP25b,317
jou-cmand1DR-ACC-20210608b,116,152,DSP25c,342
jou-cmand1DR-ACC-20210608b,116,152,DSP26a,366
jou-cmand1DR-ACC-20210608b,116,152,DSP26b,366
jou-cmand1DR-ACC-20210608b,116,152,DSP27a,195
jou-cmand1DR-ACC-20210608b,116,152,DSP28a,317
jou-cmand1DR-ACC-20210608b,116,152,DSP30a,122
dar-cmand1DR-ACC-20210610a,117,154,DSP01a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP01b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP04a,269
dar-cmand1DR-ACC-20210610a,117,154,DSP06a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP07a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP09a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP09b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP10a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP13a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP14a,391
dar-cmand1DR-ACC-20210610a,117,154,DSP15a,366
dar-cmand1DR-ACC-20210610a,117,154,DSP16a,122
dar-cmand1DR-ACC-20210610a,117,154,DSP18a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP20a,415
dar-cmand1DR-ACC-20210610a,117,154,DSP20b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP21a,244
dar-cmand1DR-ACC-20210610a,117,154,DSP22a,98
dar-cmand1DR-ACC-20210610a,117,154,DSP23a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP24a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP24b,342
dar-cmand1DR-ACC-20210610a,117,154,DSP24c,342
dar-cmand1DR-ACC-20210610a,117,154,DSP25a,98
dar-cmand1DR-ACC-20210610a,117,154,DSP26a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP28a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP30a,391
dar-cmand1DR-ACC-20210610a,117,154,DSP30b,342
dar-cmand1DR-ACC-20210610a,117,154,DSP31a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP31b,171
dar-cmand1DR-ACC-20210610a,117,154,DSP32a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP01a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP01b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP04a,269
dar-cmand1DR-ACC-20210610a,117,154,DSP06a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP07a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP09a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP09b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP10a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP13a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP14a,391
dar-cmand1DR-ACC-20210610a,117,154,DSP15a,366
dar-cmand1DR-ACC-20210610a,117,154,DSP16a,122
dar-cmand1DR-ACC-20210610a,117,154,DSP18a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP20a,415
dar-cmand1DR-ACC-20210610a,117,154,DSP20b,293
dar-cmand1DR-ACC-20210610a,117,154,DSP21a,244
dar-cmand1DR-ACC-20210610a,117,154,DSP22a,98
dar-cmand1DR-ACC-20210610a,117,154,DSP23a,293
dar-cmand1DR-ACC-20210610a,117,154,DSP24a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP24b,342
dar-cmand1DR-ACC-20210610a,117,154,DSP24c,342
dar-cmand1DR-ACC-20210610a,117,154,DSP25a,98
dar-cmand1DR-ACC-20210610a,117,154,DSP26a,342
dar-cmand1DR-ACC-20210610a,117,154,DSP28a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP30a,391
dar-cmand1DR-ACC-20210610a,117,154,DSP30b,342
dar-cmand1DR-ACC-20210610a,117,154,DSP31a,317
dar-cmand1DR-ACC-20210610a,117,154,DSP31b,171
dar-cmand1DR-ACC-20210610a,117,154,DSP32a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP04a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP06a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP07a,317
dar-cmand1DR-ACC-20210610b,118,156,DSP08a,269
dar-cmand1DR-ACC-20210610b,118,156,DSP08b,293
dar-cmand1DR-ACC-20210610b,118,156,DSP09a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP10a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP11a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP13a,415
dar-cmand1DR-ACC-20210610b,118,156,DSP14a,439
dar-cmand1DR-ACC-20210610b,118,156,DSP15a,391
dar-cmand1DR-ACC-20210610b,118,156,DSP23a,269
dar-cmand1DR-ACC-20210610b,118,156,DSP23b,464
dar-cmand1DR-ACC-20210610b,118,156,DSP24a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP24b,366
dar-cmand1DR-ACC-20210610b,118,156,DSP24c,391
dar-cmand1DR-ACC-20210610b,118,156,DSP25a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP26a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP27a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP31a,122
dar-cmand1DR-ACC-20210610b,118,156,DSP04a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP06a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP07a,317
dar-cmand1DR-ACC-20210610b,118,156,DSP08a,269
dar-cmand1DR-ACC-20210610b,118,156,DSP08b,293
dar-cmand1DR-ACC-20210610b,118,156,DSP09a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP10a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP11a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP13a,415
dar-cmand1DR-ACC-20210610b,118,156,DSP14a,439
dar-cmand1DR-ACC-20210610b,118,156,DSP15a,391
dar-cmand1DR-ACC-20210610b,118,156,DSP23a,269
dar-cmand1DR-ACC-20210610b,118,156,DSP23b,464
dar-cmand1DR-ACC-20210610b,118,156,DSP24a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP24b,366
dar-cmand1DR-ACC-20210610b,118,156,DSP24c,391
dar-cmand1DR-ACC-20210610b,118,156,DSP25a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP26a,366
dar-cmand1DR-ACC-20210610b,118,156,DSP27a,342
dar-cmand1DR-ACC-20210610b,118,156,DSP31a,122
jou-cmand1DR-ACC-20210610a,119,158,DSP04a,122
jou-cmand1DR-ACC-20210610a,119,158,DSP08a,317
jou-cmand1DR-ACC-20210610a,119,158,DSP08b,98
jou-cmand1DR-ACC-20210610a,119,158,DSP21a,122
jou-cmand1DR-ACC-20210610a,119,158,DSP21b,98
jou-cmand1DR-ACC-20210610a,119,158,DSP21c,98
jou-cmand1DR-ACC-20210610a,119,158,DSP27a,244
jou-cmand1DR-ACC-20210610a,119,158,DSP04a,122
jou-cmand1DR-ACC-20210610a,119,158,DSP08a,317
jou-cmand1DR-ACC-20210610a,119,158,DSP08b,98
jou-cmand1DR-ACC-20210610a,119,158,DSP21a,122
jou-cmand1DR-ACC-20210610a,119,158,DSP21b,98
jou-cmand1DR-ACC-20210610a,119,158,DSP21c,98
jou-cmand1DR-ACC-20210610a,119,158,DSP27a,244
jou-cmand1DR-ACC-20210610b,120,160,DSP05a,366
jou-cmand1DR-ACC-20210610b,120,160,DSP06a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP07a,293
jou-cmand1DR-ACC-20210610b,120,160,DSP07b,293
jou-cmand1DR-ACC-20210610b,120,160,DSP08a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP08b,244
jou-cmand1DR-ACC-20210610b,120,160,DSP10a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP11a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP12a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP12b,391
jou-cmand1DR-ACC-20210610b,120,160,DSP13a,439
jou-cmand1DR-ACC-20210610b,120,160,DSP14a,391
jou-cmand1DR-ACC-20210610b,120,160,DSP14b,391
jou-cmand1DR-ACC-20210610b,120,160,DSP23a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP24a,391
jou-cmand1DR-ACC-20210610b,120,160,DSP26a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP27a,220
jou-cmand1DR-ACC-20210610b,120,160,DSP27b,342
jou-cmand1DR-ACC-20210610b,120,160,DSP05a,366
jou-cmand1DR-ACC-20210610b,120,160,DSP06a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP07a,293
jou-cmand1DR-ACC-20210610b,120,160,DSP07b,293
jou-cmand1DR-ACC-20210610b,120,160,DSP08a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP08b,244
jou-cmand1DR-ACC-20210610b,120,160,DSP10a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP11a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP12a,342
jou-cmand1DR-ACC-20210610b,120,160,DSP12b,391
jou-cmand1DR-ACC-20210610b,120,160,DSP13a,439
jou-cmand1DR-ACC-20210610b,120,160,DSP14a,391
jou-cmand1DR-ACC-20210610b,120,160,DSP14b,391
jou-cmand1DR-ACC-20210610b,120,160,DSP23a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP24a,391
jou-cmand1DR-ACC-20210610b,120,160,DSP26a,317
jou-cmand1DR-ACC-20210610b,120,160,DSP27a,220
jou-cmand1DR-ACC-20210610b,120,160,DSP27b,342
dar-cmand1DR-ACC-20210611a,121,161,DSP06a,317
dar-cmand1DR-ACC-20210611a,121,161,DSP07a,366
dar-cmand1DR-ACC-20210611a,121,161,DSP10a,122
dar-cmand1DR-ACC-20210611a,121,161,DSP17a,317
dar-cmand1DR-ACC-20210611a,121,161,DSP17b,317
dar-cmand1DR-ACC-20210611a,121,161,DSP18a,293
dar-cmand1DR-ACC-20210611a,121,161,DSP20a,342
dar-cmand1DR-ACC-20210611a,121,161,DSP20b,391
dar-cmand1DR-ACC-20210611a,121,161,DSP22a,391
dar-cmand1DR-ACC-20210611a,121,161,DSP23a,342
dar-cmand1DR-ACC-20210611a,121,161,DSP25a,317
dar-cmand1DR-ACC-20210611b,122,163,DSP02a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP04a,391
dar-cmand1DR-ACC-20210611b,122,163,DSP05a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP05b,342
dar-cmand1DR-ACC-20210611b,122,163,DSP05c,317
dar-cmand1DR-ACC-20210611b,122,163,DSP06a,317
dar-cmand1DR-ACC-20210611b,122,163,DSP06b,342
dar-cmand1DR-ACC-20210611b,122,163,DSP07a,269
dar-cmand1DR-ACC-20210611b,122,163,DSP07b,293
dar-cmand1DR-ACC-20210611b,122,163,DSP08a,391
dar-cmand1DR-ACC-20210611b,122,163,DSP08b,244
dar-cmand1DR-ACC-20210611b,122,163,DSP08c,317
dar-cmand1DR-ACC-20210611b,122,163,DSP10a,293
dar-cmand1DR-ACC-20210611b,122,163,DSP10b,244
dar-cmand1DR-ACC-20210611b,122,163,DSP11a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP12a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP12b,366
dar-cmand1DR-ACC-20210611b,122,163,DSP13a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP22a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP23a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP24a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP25a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP26a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP27a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP28a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP30a,171
dar-cmand1DR-ACC-20210611b,122,163,DSP32a,317
dar-cmand1DR-ACC-20210611b,122,163,DSP02a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP04a,391
dar-cmand1DR-ACC-20210611b,122,163,DSP05a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP05b,342
dar-cmand1DR-ACC-20210611b,122,163,DSP05c,317
dar-cmand1DR-ACC-20210611b,122,163,DSP06a,317
dar-cmand1DR-ACC-20210611b,122,163,DSP06b,342
dar-cmand1DR-ACC-20210611b,122,163,DSP07a,269
dar-cmand1DR-ACC-20210611b,122,163,DSP07b,293
dar-cmand1DR-ACC-20210611b,122,163,DSP08a,391
dar-cmand1DR-ACC-20210611b,122,163,DSP08b,244
dar-cmand1DR-ACC-20210611b,122,163,DSP08c,317
dar-cmand1DR-ACC-20210611b,122,163,DSP10a,293
dar-cmand1DR-ACC-20210611b,122,163,DSP10b,244
dar-cmand1DR-ACC-20210611b,122,163,DSP11a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP12a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP12b,366
dar-cmand1DR-ACC-20210611b,122,163,DSP13a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP22a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP23a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP24a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP25a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP26a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP27a,366
dar-cmand1DR-ACC-20210611b,122,163,DSP28a,342
dar-cmand1DR-ACC-20210611b,122,163,DSP30a,171
dar-cmand1DR-ACC-20210611b,122,163,DSP32a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP01a,244
jou-cmand1DR-ACC-20210611a,123,165,DSP01b,415
jou-cmand1DR-ACC-20210611a,123,165,DSP05a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP07a,293
jou-cmand1DR-ACC-20210611a,123,165,DSP09a,342
jou-cmand1DR-ACC-20210611a,123,165,DSP11a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP12a,98
jou-cmand1DR-ACC-20210611a,123,165,DSP12b,122
jou-cmand1DR-ACC-20210611a,123,165,DSP13a,171
jou-cmand1DR-ACC-20210611a,123,165,DSP15a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP15b,342
jou-cmand1DR-ACC-20210611a,123,165,DSP16a,366
jou-cmand1DR-ACC-20210611a,123,165,DSP18a,342
jou-cmand1DR-ACC-20210611a,123,165,DSP20a,146
jou-cmand1DR-ACC-20210611a,123,165,DSP20b,366
jou-cmand1DR-ACC-20210611a,123,165,DSP22a,391
jou-cmand1DR-ACC-20210611a,123,165,DSP24a,391
jou-cmand1DR-ACC-20210611a,123,165,DSP25a,366
jou-cmand1DR-ACC-20210611a,123,165,DSP01a,244
jou-cmand1DR-ACC-20210611a,123,165,DSP01b,415
jou-cmand1DR-ACC-20210611a,123,165,DSP05a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP07a,293
jou-cmand1DR-ACC-20210611a,123,165,DSP09a,342
jou-cmand1DR-ACC-20210611a,123,165,DSP11a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP12a,98
jou-cmand1DR-ACC-20210611a,123,165,DSP12b,122
jou-cmand1DR-ACC-20210611a,123,165,DSP13a,171
jou-cmand1DR-ACC-20210611a,123,165,DSP15a,317
jou-cmand1DR-ACC-20210611a,123,165,DSP15b,342
jou-cmand1DR-ACC-20210611a,123,165,DSP16a,366
jou-cmand1DR-ACC-20210611a,123,165,DSP18a,342
jou-cmand1DR-ACC-20210611a,123,165,DSP20a,146
jou-cmand1DR-ACC-20210611a,123,165,DSP20b,366
jou-cmand1DR-ACC-20210611a,123,165,DSP22a,391
jou-cmand1DR-ACC-20210611a,123,165,DSP24a,391
jou-cmand1DR-ACC-20210611a,123,165,DSP25a,366
jou-cmand1DR-ACC-20210611b,124,167,DSP08a,317
jou-cmand1DR-ACC-20210611b,124,167,DSP13a,391
jou-cmand1DR-ACC-20210611b,124,167,DSP24a,391
jou-cmand1DR-ACC-20210611b,124,167,DSP26a,342
jou-cmand1DR-ACC-20210611b,124,167,DSP27a,146
jou-cmand1DR-ACC-20210611b,124,167,DSP08a,317
jou-cmand1DR-ACC-20210611b,124,167,DSP13a,391
jou-cmand1DR-ACC-20210611b,124,167,DSP24a,391
jou-cmand1DR-ACC-20210611b,124,167,DSP26a,342
jou-cmand1DR-ACC-20210611b,124,167,DSP27a,146
dar-cmand1DR-ACC-20210612a,125,169,DSP07a,317
dar-cmand1DR-ACC-20210612a,125,169,DSP12a,342
dar-cmand1DR-ACC-20210612a,125,169,DSP14a,269
dar-cmand1DR-ACC-20210612a,125,169,DSP16a,220
dar-cmand1DR-ACC-20210612a,125,169,DSP19a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP23a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP23b,73
dar-cmand1DR-ACC-20210612a,125,169,DSP25a,73
dar-cmand1DR-ACC-20210612a,125,169,DSP25b,317
dar-cmand1DR-ACC-20210612a,125,169,DSP26a,98
dar-cmand1DR-ACC-20210612a,125,169,DSP29a,98
dar-cmand1DR-ACC-20210612a,125,169,DSP30a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP32a,415
dar-cmand1DR-ACC-20210612a,125,169,DSP07a,317
dar-cmand1DR-ACC-20210612a,125,169,DSP12a,342
dar-cmand1DR-ACC-20210612a,125,169,DSP14a,269
dar-cmand1DR-ACC-20210612a,125,169,DSP16a,220
dar-cmand1DR-ACC-20210612a,125,169,DSP19a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP23a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP23b,73
dar-cmand1DR-ACC-20210612a,125,169,DSP25a,73
dar-cmand1DR-ACC-20210612a,125,169,DSP25b,317
dar-cmand1DR-ACC-20210612a,125,169,DSP26a,98
dar-cmand1DR-ACC-20210612a,125,169,DSP29a,98
dar-cmand1DR-ACC-20210612a,125,169,DSP30a,366
dar-cmand1DR-ACC-20210612a,125,169,DSP32a,415
dar-cmand1DR-ACC-20210612b,126,171,DSP04a,366
dar-cmand1DR-ACC-20210612b,126,171,DSP05a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP06a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP07a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP08a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP08b,342
dar-cmand1DR-ACC-20210612b,126,171,DSP09a,415
dar-cmand1DR-ACC-20210612b,126,171,DSP09b,342
dar-cmand1DR-ACC-20210612b,126,171,DSP10a,269
dar-cmand1DR-ACC-20210612b,126,171,DSP10b,293
dar-cmand1DR-ACC-20210612b,126,171,DSP11a,146
dar-cmand1DR-ACC-20210612b,126,171,DSP12a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP12b,366
dar-cmand1DR-ACC-20210612b,126,171,DSP12c,366
dar-cmand1DR-ACC-20210612b,126,171,DSP13a,366
dar-cmand1DR-ACC-20210612b,126,171,DSP14a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP15a,293
dar-cmand1DR-ACC-20210612b,126,171,DSP23a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP24a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP25a,415
dar-cmand1DR-ACC-20210612b,126,171,DSP26a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP27a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP04a,366
dar-cmand1DR-ACC-20210612b,126,171,DSP05a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP06a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP07a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP08a,317
dar-cmand1DR-ACC-20210612b,126,171,DSP08b,342
dar-cmand1DR-ACC-20210612b,126,171,DSP09a,415
dar-cmand1DR-ACC-20210612b,126,171,DSP09b,342
dar-cmand1DR-ACC-20210612b,126,171,DSP10a,269
dar-cmand1DR-ACC-20210612b,126,171,DSP10b,293
dar-cmand1DR-ACC-20210612b,126,171,DSP11a,146
dar-cmand1DR-ACC-20210612b,126,171,DSP12a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP12b,366
dar-cmand1DR-ACC-20210612b,126,171,DSP12c,366
dar-cmand1DR-ACC-20210612b,126,171,DSP13a,366
dar-cmand1DR-ACC-20210612b,126,171,DSP14a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP15a,293
dar-cmand1DR-ACC-20210612b,126,171,DSP23a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP24a,391
dar-cmand1DR-ACC-20210612b,126,171,DSP25a,415
dar-cmand1DR-ACC-20210612b,126,171,DSP26a,342
dar-cmand1DR-ACC-20210612b,126,171,DSP27a,391
dar-cmand1DR-ACC-20210613,127,173,DSP26a,317
dar-cmand1DR-ACC-20210613,127,173,DSP30a,342
dar-cmand1DR-ACC-20210613,127,173,DSP32a,342
dar-cmand1DR-ACC-20210613,127,173,DSP32b,391
dar-cmand1DR-ACC-20210613,127,173,DSP26a,317
dar-cmand1DR-ACC-20210613,127,173,DSP30a,342
dar-cmand1DR-ACC-20210613,127,173,DSP32a,342
dar-cmand1DR-ACC-20210613,127,173,DSP32b,391
dar-cmand1DR-DMFC-20210613,128,175,DSP01a,98
dar-cmand1DR-DMFC-20210613,128,175,DSP03a,98
dar-cmand1DR-DMFC-20210613,128,175,DSP03b,98
dar-cmand1DR-DMFC-20210613,128,175,DSP04a,73
dar-cmand1DR-DMFC-20210613,128,175,DSP06a,146
dar-cmand1DR-DMFC-20210613,128,175,DSP13a,146
dar-cmand1DR-DMFC-20210613,128,175,DSP16a,220
dar-cmand1DR-DMFC-20210613,128,175,DSP16b,366
dar-cmand1DR-DMFC-20210613,128,175,DSP19a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP20a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP20b,122
dar-cmand1DR-DMFC-20210613,128,175,DSP21a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP22a,366
dar-cmand1DR-DMFC-20210613,128,175,DSP22b,244
dar-cmand1DR-DMFC-20210613,128,175,DSP23a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP24a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP24b,98
dar-cmand1DR-DMFC-20210613,128,175,DSP25a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP26a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP27a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP28a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP29a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP29b,391
dar-cmand1DR-DMFC-20210613,128,175,DSP30a,415
dar-cmand1DR-DMFC-20210613,128,175,DSP30b,269
dar-cmand1DR-DMFC-20210613,128,175,DSP31a,366
dar-cmand1DR-DMFC-20210613,128,175,DSP32a,366
dar-cmand1DR-DMFC-20210613,128,175,DSP01a,98
dar-cmand1DR-DMFC-20210613,128,175,DSP03a,98
dar-cmand1DR-DMFC-20210613,128,175,DSP03b,98
dar-cmand1DR-DMFC-20210613,128,175,DSP04a,73
dar-cmand1DR-DMFC-20210613,128,175,DSP06a,146
dar-cmand1DR-DMFC-20210613,128,175,DSP13a,146
dar-cmand1DR-DMFC-20210613,128,175,DSP16a,220
dar-cmand1DR-DMFC-20210613,128,175,DSP16b,366
dar-cmand1DR-DMFC-20210613,128,175,DSP19a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP20a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP20b,122
dar-cmand1DR-DMFC-20210613,128,175,DSP21a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP22a,366
dar-cmand1DR-DMFC-20210613,128,175,DSP22b,244
dar-cmand1DR-DMFC-20210613,128,175,DSP23a,293
dar-cmand1DR-DMFC-20210613,128,175,DSP24a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP24b,98
dar-cmand1DR-DMFC-20210613,128,175,DSP25a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP26a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP27a,391
dar-cmand1DR-DMFC-20210613,128,175,DSP28a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP29a,342
dar-cmand1DR-DMFC-20210613,128,175,DSP29b,391
dar-cmand1DR-DMFC-20210613,128,175,DSP30a,415
dar-cmand1DR-DMFC-20210613,128,175,DSP30b,269
dar-cmand1DR-DMFC-20210613,128,175,DSP31a,366
dar-cmand1DR-DMFC-20210613,128,175,DSP32a,366
jou-cmand1DR-ACC-20210613a,129,177,DSP02a,317
jou-cmand1DR-ACC-20210613a,129,177,DSP05a,293
jou-cmand1DR-ACC-20210613a,129,177,DSP07a,122
jou-cmand1DR-ACC-20210613a,129,177,DSP08a,366
jou-cmand1DR-ACC-20210613a,129,177,DSP10a,415
jou-cmand1DR-ACC-20210613a,129,177,DSP14a,342
jou-cmand1DR-ACC-20210613a,129,177,DSP17a,342
jou-cmand1DR-ACC-20210613a,129,177,DSP18a,415
jou-cmand1DR-ACC-20210613a,129,177,DSP21a,415
jou-cmand1DR-ACC-20210613a,129,177,DSP21b,415
jou-cmand1DR-ACC-20210613a,129,177,DSP24a,342
jou-cmand1DR-ACC-20210613a,129,177,DSP02a,317
jou-cmand1DR-ACC-20210613a,129,177,DSP05a,293
jou-cmand1DR-ACC-20210613a,129,177,DSP07a,122
jou-cmand1DR-ACC-20210613a,129,177,DSP08a,366
jou-cmand1DR-ACC-20210613a,129,177,DSP10a,415
